epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,1614.98,0.40079,0.27107,0.02346,0.23731,0.79865,0.99971,1,0.995,0.91091,0.99971,1,0.995,0.91743,0.48194,0.3828,0.00131,0.22662,0.8021,0.00054272,0.00054272,0.00054272
370,1619.35,0.41272,0.25719,0.02542,0.23587,0.79463,1,1,0.995,0.91244,1,1,0.995,0.92156,0.4782,0.37457,0.00152,0.22893,0.80178,0.00053876,0.00053876,0.00053876
371,1623.73,0.407,0.29212,0.0193,0.23727,0.79843,0.99971,1,0.995,0.90601,0.99971,1,0.995,0.92006,0.48799,0.38917,0.00143,0.23067,0.80309,0.0005348,0.0005348,0.0005348
372,1628.11,0.41085,0.29384,0.02141,0.25046,0.7887,0.99971,1,0.995,0.91143,0.99971,1,0.995,0.92588,0.48234,0.38144,0.00138,0.22631,0.80039,0.00053084,0.00053084,0.00053084
373,1632.47,0.43029,0.31233,0.02151,0.24608,0.79458,0.99972,1,0.995,0.90976,0.99972,1,0.995,0.92033,0.48844,0.39239,0.00147,0.22531,0.8031,0.00052688,0.00052688,0.00052688
374,1636.86,0.40371,0.25712,0.02322,0.2403,0.79462,0.99973,1,0.995,0.91232,0.99973,1,0.995,0.92249,0.47988,0.38214,0.00146,0.22514,0.80045,0.00052292,0.00052292,0.00052292
375,1641.24,0.40729,0.26526,0.02331,0.23381,0.79419,0.99972,1,0.995,0.91433,0.99972,1,0.995,0.92595,0.48521,0.3774,0.00151,0.22512,0.79889,0.00051896,0.00051896,0.00051896
376,1645.6,0.40726,0.25794,0.01698,0.23217,0.79207,0.99971,1,0.995,0.90852,0.99971,1,0.995,0.92291,0.48842,0.3815,0.00124,0.22851,0.79911,0.000515,0.000515,0.000515
377,1650.03,0.41339,0.2971,0.02748,0.24014,0.79717,0.99971,1,0.995,0.91124,0.99971,1,0.995,0.92536,0.4812,0.37087,0.00131,0.22418,0.79849,0.00051104,0.00051104,0.00051104
378,1654.4,0.39811,0.2699,0.02776,0.23588,0.7903,0.99972,1,0.995,0.91283,0.99972,1,0.995,0.9274,0.4773,0.37046,0.00135,0.22786,0.80023,0.00050708,0.00050708,0.00050708
379,1658.76,0.40789,0.29558,0.02537,0.23918,0.79837,0.99972,1,0.995,0.91209,0.99972,1,0.995,0.92491,0.47768,0.38614,0.00145,0.22872,0.8022,0.00050312,0.00050312,0.00050312
380,1663.14,0.40254,0.28984,0.02326,0.23559,0.79885,0.99971,1,0.995,0.91276,0.99971,1,0.995,0.92441,0.48414,0.38209,0.00153,0.23009,0.80113,0.00049916,0.00049916,0.00049916
381,1667.51,0.41111,0.27169,0.02847,0.23601,0.80142,0.99972,1,0.995,0.91321,0.99972,1,0.995,0.92203,0.48187,0.38708,0.00168,0.22447,0.80152,0.0004952,0.0004952,0.0004952
382,1671.88,0.39721,0.27791,0.02729,0.23604,0.798,1,1,0.995,0.91697,1,1,0.995,0.92523,0.47598,0.38423,0.00157,0.22238,0.80085,0.00049124,0.00049124,0.00049124
383,1676.26,0.40756,0.26161,0.02605,0.24074,0.80086,0.99972,1,0.995,0.91351,0.99972,1,0.995,0.92561,0.47924,0.37463,0.00147,0.22791,0.80027,0.00048728,0.00048728,0.00048728
384,1680.63,0.39628,0.27023,0.02899,0.23205,0.80318,0.99972,1,0.995,0.91846,0.99972,1,0.995,0.92356,0.47,0.37085,0.00158,0.22232,0.79694,0.00048332,0.00048332,0.00048332
385,1685,0.41172,0.25267,0.02185,0.23377,0.7937,0.99972,1,0.995,0.90932,0.99972,1,0.995,0.92124,0.48594,0.37587,0.00153,0.22576,0.7971,0.00047936,0.00047936,0.00047936
386,1689.36,0.40568,0.2741,0.02404,0.236,0.79338,1,1,0.995,0.91333,1,1,0.995,0.92263,0.48532,0.37677,0.00144,0.22343,0.79694,0.0004754,0.0004754,0.0004754
387,1693.71,0.40101,0.27671,0.02112,0.23774,0.79529,1,1,0.995,0.92005,0.99497,0.99497,0.99249,0.92147,0.47868,0.37741,0.0015,0.2271,0.79881,0.00047144,0.00047144,0.00047144
388,1698.09,0.39917,0.28899,0.02201,0.23543,0.79508,0.99973,1,0.995,0.91439,0.9947,0.99497,0.99289,0.92535,0.47514,0.36141,0.00143,0.22196,0.79587,0.00046748,0.00046748,0.00046748
389,1702.45,0.40315,0.27258,0.02485,0.23172,0.79913,0.99972,1,0.995,0.91409,0.99972,1,0.995,0.92922,0.48065,0.36181,0.00123,0.22574,0.79775,0.00046352,0.00046352,0.00046352
390,1706.83,0.39128,0.26147,0.02689,0.22812,0.79213,0.99972,1,0.995,0.91799,0.99972,1,0.995,0.92643,0.46949,0.36483,0.00119,0.22304,0.79595,0.00045956,0.00045956,0.00045956
391,1711.22,0.39438,0.25203,0.02193,0.2302,0.79403,0.99971,1,0.995,0.92012,0.99971,1,0.995,0.92441,0.47334,0.36464,0.00133,0.22128,0.796,0.0004556,0.0004556,0.0004556
392,1715.58,0.39727,0.28424,0.02507,0.23109,0.80022,0.99971,1,0.995,0.91429,0.99971,1,0.995,0.92395,0.4784,0.35899,0.0016,0.22376,0.79761,0.00045164,0.00045164,0.00045164
393,1719.96,0.39006,0.23208,0.01878,0.22637,0.79114,0.99972,1,0.995,0.91436,0.99972,1,0.995,0.92174,0.47671,0.3762,0.0018,0.22531,0.80028,0.00044768,0.00044768,0.00044768
394,1724.33,0.38899,0.28985,0.02637,0.23257,0.79855,0.99972,1,0.995,0.91573,0.99469,0.99497,0.99224,0.92051,0.47697,0.37956,0.00156,0.22042,0.79944,0.00044372,0.00044372,0.00044372
395,1728.69,0.41095,0.3369,0.02583,0.23734,0.80414,0.99972,1,0.995,0.91606,0.99972,1,0.995,0.92044,0.48082,0.37203,0.00134,0.22175,0.79871,0.00043976,0.00043976,0.00043976
396,1733.07,0.3917,0.25805,0.02118,0.22809,0.79496,0.99972,1,0.995,0.92059,0.99972,1,0.995,0.92179,0.47712,0.37338,0.0013,0.22096,0.79739,0.0004358,0.0004358,0.0004358
397,1737.5,0.38986,0.26066,0.0212,0.23056,0.7924,0.99972,1,0.995,0.91489,0.99972,1,0.995,0.91853,0.47508,0.36979,0.00137,0.22417,0.7972,0.00043184,0.00043184,0.00043184
398,1741.87,0.38665,0.25919,0.02284,0.23097,0.79875,0.99971,1,0.995,0.91191,0.99971,1,0.995,0.92433,0.47293,0.36608,0.00151,0.22274,0.79714,0.00042788,0.00042788,0.00042788
399,1746.26,0.39672,0.28138,0.02469,0.2341,0.78837,0.99971,1,0.995,0.91282,0.99971,1,0.995,0.92892,0.47792,0.36114,0.00154,0.22559,0.79644,0.00042392,0.00042392,0.00042392
400,1750.64,0.39703,0.26621,0.02442,0.22756,0.79874,0.99969,1,0.995,0.9128,0.99969,1,0.995,0.92645,0.47354,0.37078,0.00142,0.22109,0.79837,0.00041996,0.00041996,0.00041996
