epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
381,1428.53,0.212,0.48932,0.19928,0.17331,0.82161,0.99963,1,0.995,0.98992,0.99963,1,0.995,0.99262,0.15452,0.10962,0.015,0.12836,0.76734,0.0004952,0.0004952,0.0004952
382,1432.3,0.19902,0.43979,0.19743,0.16271,0.81353,0.99966,1,0.995,0.98892,0.99966,1,0.995,0.99298,0.15327,0.10976,0.01449,0.12642,0.76703,0.00049124,0.00049124,0.00049124
383,1436.03,0.2142,0.45586,0.19166,0.17437,0.82308,0.99968,1,0.995,0.98887,0.99968,1,0.995,0.99267,0.15318,0.10816,0.01471,0.12699,0.76564,0.00048728,0.00048728,0.00048728
384,1439.8,0.21035,0.46902,0.20816,0.17468,0.82236,0.99969,1,0.995,0.99111,0.99969,1,0.995,0.99223,0.15392,0.11032,0.01483,0.12522,0.76402,0.00048332,0.00048332,0.00048332
385,1443.53,0.20929,0.47202,0.19328,0.16942,0.82175,0.99966,1,0.995,0.98911,0.99966,1,0.995,0.99361,0.15428,0.11355,0.01421,0.12424,0.76442,0.00047936,0.00047936,0.00047936
386,1447.28,0.21543,0.48003,0.19122,0.17411,0.8218,0.99963,1,0.995,0.98693,0.99963,1,0.995,0.99353,0.15733,0.11505,0.01459,0.1271,0.76483,0.0004754,0.0004754,0.0004754
387,1451.03,0.20017,0.44598,0.18505,0.16481,0.81745,0.99959,1,0.995,0.99022,0.99959,1,0.995,0.99301,0.15758,0.11256,0.01476,0.128,0.76464,0.00047144,0.00047144,0.00047144
388,1454.77,0.2123,0.45851,0.18935,0.16899,0.81473,0.99965,1,0.995,0.98889,0.99965,1,0.995,0.99315,0.15845,0.10671,0.01484,0.12747,0.76492,0.00046748,0.00046748,0.00046748
389,1458.57,0.20426,0.47214,0.18217,0.16721,0.81434,0.99968,1,0.995,0.98824,0.99968,1,0.995,0.99394,0.15678,0.10896,0.01344,0.12978,0.76566,0.00046352,0.00046352,0.00046352
390,1462.3,0.21399,0.4733,0.19147,0.17124,0.82319,0.99967,1,0.995,0.98993,0.99967,1,0.995,0.99285,0.15732,0.11186,0.0132,0.12871,0.76548,0.00045956,0.00045956,0.00045956
391,1466.04,0.20285,0.41496,0.19569,0.16293,0.81803,0.99969,1,0.995,0.98892,0.99969,1,0.995,0.99247,0.1577,0.11223,0.01447,0.12841,0.7643,0.0004556,0.0004556,0.0004556
392,1469.77,0.2048,0.42916,0.19375,0.1672,0.81461,0.99968,1,0.995,0.98839,0.99968,1,0.995,0.99262,0.15924,0.11054,0.01407,0.12893,0.76399,0.00045164,0.00045164,0.00045164
393,1473.52,0.19794,0.45618,0.18603,0.16447,0.81596,0.9997,1,0.995,0.98862,0.9997,1,0.995,0.99314,0.15652,0.10472,0.01371,0.13228,0.76275,0.00044768,0.00044768,0.00044768
394,1477.26,0.2092,0.45332,0.18778,0.17124,0.82179,0.99966,1,0.995,0.98943,0.99966,1,0.995,0.99353,0.15714,0.10291,0.01295,0.12941,0.76292,0.00044372,0.00044372,0.00044372
395,1481.02,0.20675,0.40382,0.19174,0.1669,0.82402,0.99968,1,0.995,0.98901,0.99968,1,0.995,0.99445,0.15309,0.10414,0.0141,0.12463,0.76328,0.00043976,0.00043976,0.00043976
396,1484.77,0.21315,0.47652,0.19788,0.16629,0.82216,0.99968,1,0.995,0.98871,0.99968,1,0.995,0.994,0.15342,0.10525,0.01494,0.1257,0.76355,0.0004358,0.0004358,0.0004358
397,1488.52,0.20293,0.44025,0.17735,0.16466,0.81275,0.99966,1,0.995,0.98899,0.99966,1,0.995,0.9933,0.15674,0.10841,0.01382,0.1266,0.76494,0.00043184,0.00043184,0.00043184
398,1492.26,0.19751,0.41212,0.18223,0.15911,0.81168,0.99968,1,0.995,0.9895,0.99968,1,0.995,0.99469,0.15831,0.10849,0.01264,0.12944,0.76512,0.00042788,0.00042788,0.00042788
399,1496.02,0.20378,0.43007,0.185,0.1676,0.81835,0.99966,1,0.995,0.98799,0.99966,1,0.995,0.99288,0.15966,0.10731,0.01351,0.12775,0.76441,0.00042392,0.00042392,0.00042392
400,1499.77,0.20122,0.43609,0.1935,0.16614,0.82069,0.99967,1,0.995,0.98892,0.99967,1,0.995,0.99225,0.15683,0.1096,0.01386,0.12635,0.7636,0.00041996,0.00041996,0.00041996
401,1503.53,0.20346,0.43464,0.18325,0.16274,0.81738,0.99966,1,0.995,0.98767,0.99966,1,0.995,0.99362,0.15956,0.10461,0.01343,0.12451,0.76372,0.000416,0.000416,0.000416
402,1507.28,0.20056,0.46393,0.17336,0.16063,0.81114,0.99966,1,0.995,0.98842,0.99966,1,0.995,0.99274,0.16011,0.10668,0.01216,0.12613,0.7645,0.00041204,0.00041204,0.00041204
403,1511.04,0.20897,0.43595,0.20356,0.166,0.82089,0.99965,1,0.995,0.98927,0.99965,1,0.995,0.99255,0.15864,0.10704,0.01318,0.12522,0.76464,0.00040808,0.00040808,0.00040808
404,1514.78,0.20815,0.4741,0.18493,0.1626,0.81652,0.99966,1,0.995,0.99008,0.99966,1,0.995,0.99257,0.15592,0.1061,0.0135,0.12562,0.76495,0.00040412,0.00040412,0.00040412
405,1518.54,0.20461,0.4593,0.19272,0.16836,0.81601,0.99964,1,0.995,0.9883,0.99964,1,0.995,0.99283,0.1554,0.10649,0.01353,0.12633,0.76523,0.00040016,0.00040016,0.00040016
406,1522.28,0.20796,0.41214,0.18766,0.16703,0.82338,0.99963,1,0.995,0.98982,0.99963,1,0.995,0.99327,0.15718,0.10379,0.0146,0.12468,0.76572,0.0003962,0.0003962,0.0003962
407,1526.05,0.20353,0.44222,0.17185,0.16301,0.81216,0.99964,1,0.995,0.98891,0.99964,1,0.995,0.99472,0.15553,0.10529,0.01306,0.12255,0.76575,0.00039224,0.00039224,0.00039224
408,1529.8,0.20116,0.4136,0.17277,0.16372,0.80858,0.99967,1,0.995,0.98895,0.99967,1,0.995,0.99353,0.15795,0.10566,0.01133,0.12083,0.7655,0.00038828,0.00038828,0.00038828
409,1533.55,0.20026,0.38405,0.17563,0.16066,0.81505,0.99967,1,0.995,0.98986,0.99967,1,0.995,0.99287,0.1538,0.10173,0.01287,0.1213,0.76398,0.00038432,0.00038432,0.00038432
410,1537.3,0.19626,0.42356,0.18559,0.1626,0.81388,0.99965,1,0.995,0.98922,0.99965,1,0.995,0.99344,0.15455,0.10133,0.01318,0.12031,0.76431,0.00038036,0.00038036,0.00038036
411,1541.03,0.19405,0.39388,0.17662,0.15812,0.80927,0.99965,1,0.995,0.98812,0.99965,1,0.995,0.99392,0.15336,0.10125,0.01265,0.11931,0.76427,0.0003764,0.0003764,0.0003764
412,1544.75,0.20311,0.41975,0.1817,0.16279,0.82422,0.99963,1,0.995,0.98972,0.99963,1,0.995,0.9939,0.15593,0.10207,0.01305,0.1215,0.76521,0.00037244,0.00037244,0.00037244
413,1548.51,0.19298,0.40301,0.18097,0.16209,0.81617,0.99964,1,0.995,0.98996,0.99964,1,0.995,0.99388,0.15523,0.10338,0.01283,0.12213,0.76513,0.00036848,0.00036848,0.00036848
414,1552.26,0.20819,0.42406,0.19232,0.16704,0.82124,0.99962,1,0.995,0.98749,0.99962,1,0.995,0.99083,0.15656,0.10817,0.01217,0.1229,0.7663,0.00036452,0.00036452,0.00036452
415,1556.01,0.19553,0.41286,0.17614,0.1577,0.81851,0.99961,1,0.995,0.98782,0.99961,1,0.995,0.99311,0.15631,0.10525,0.01235,0.12126,0.7679,0.00036056,0.00036056,0.00036056
416,1559.75,0.19736,0.43352,0.17663,0.16086,0.8188,0.99963,1,0.995,0.98821,0.99963,1,0.995,0.99285,0.1571,0.10346,0.01212,0.1198,0.76798,0.0003566,0.0003566,0.0003566
417,1563.51,0.19746,0.39888,0.17343,0.16071,0.81949,0.99968,1,0.995,0.9881,0.99968,1,0.995,0.99356,0.15516,0.10119,0.01207,0.11904,0.76665,0.00035264,0.00035264,0.00035264
418,1567.26,0.19673,0.41124,0.18118,0.16219,0.8167,0.99966,1,0.995,0.98747,0.99966,1,0.995,0.99323,0.15512,0.10064,0.01185,0.12081,0.76661,0.00034868,0.00034868,0.00034868
419,1571,0.19279,0.38567,0.17693,0.15889,0.80962,0.99967,1,0.995,0.98894,0.99967,1,0.995,0.99352,0.15553,0.09924,0.01277,0.12099,0.76612,0.00034472,0.00034472,0.00034472
420,1574.74,0.19283,0.45153,0.18964,0.1586,0.81109,0.99965,1,0.995,0.98736,0.99965,1,0.995,0.99393,0.15436,0.10106,0.01279,0.12237,0.76544,0.00034076,0.00034076,0.00034076
421,1578.49,0.19581,0.33999,0.17179,0.15641,0.8124,0.99962,1,0.995,0.98753,0.99962,1,0.995,0.99351,0.15544,0.09783,0.01261,0.11995,0.76548,0.0003368,0.0003368,0.0003368
422,1582.24,0.20897,0.42021,0.18659,0.1624,0.82228,0.9996,1,0.995,0.98742,0.9996,1,0.995,0.99314,0.15559,0.10127,0.0119,0.12101,0.76566,0.00033284,0.00033284,0.00033284
423,1586,0.19026,0.36714,0.17493,0.155,0.81987,0.99965,1,0.995,0.98767,0.99965,1,0.995,0.99312,0.15452,0.10108,0.01208,0.12014,0.76545,0.00032888,0.00032888,0.00032888
424,1589.74,0.19937,0.41723,0.176,0.16142,0.82361,0.99968,1,0.995,0.98885,0.99968,1,0.995,0.99405,0.15386,0.10029,0.01102,0.12271,0.76554,0.00032492,0.00032492,0.00032492
425,1593.51,0.19444,0.41452,0.18175,0.15863,0.81882,0.99966,1,0.995,0.98901,0.99966,1,0.995,0.99297,0.15469,0.10222,0.01303,0.12289,0.76576,0.00032096,0.00032096,0.00032096
426,1597.28,0.20108,0.46332,0.18558,0.16495,0.81997,0.99964,1,0.995,0.98965,0.99964,1,0.995,0.99339,0.15517,0.10453,0.01238,0.12279,0.76622,0.000317,0.000317,0.000317
427,1601.02,0.20019,0.39467,0.18667,0.16005,0.8175,0.99962,1,0.995,0.98921,0.99962,1,0.995,0.99357,0.15484,0.10327,0.01234,0.12171,0.76597,0.00031304,0.00031304,0.00031304
428,1604.77,0.19425,0.38508,0.17487,0.1567,0.80578,0.99966,1,0.995,0.98938,0.99966,1,0.995,0.99388,0.15593,0.1027,0.01192,0.12085,0.76582,0.00030908,0.00030908,0.00030908
429,1608.5,0.19962,0.38619,0.18089,0.15889,0.82263,0.99966,1,0.995,0.9889,0.99966,1,0.995,0.99475,0.15637,0.10131,0.01153,0.12255,0.76553,0.00030512,0.00030512,0.00030512
430,1612.23,0.19115,0.36528,0.17254,0.15551,0.82181,0.99963,1,0.995,0.99025,0.99963,1,0.995,0.99393,0.15433,0.09916,0.01181,0.12197,0.76577,0.00030116,0.00030116,0.00030116
431,1615.97,0.18969,0.37929,0.17512,0.15674,0.81113,0.99958,1,0.995,0.9895,0.99958,1,0.995,0.99402,0.15658,0.10205,0.01188,0.12377,0.76667,0.0002972,0.0002972,0.0002972
432,1619.69,0.19421,0.43076,0.1696,0.15637,0.81578,0.99965,1,0.995,0.98999,0.99965,1,0.995,0.9942,0.15487,0.10116,0.01175,0.12167,0.76652,0.00029324,0.00029324,0.00029324
433,1623.44,0.18572,0.36532,0.18383,0.15549,0.80559,0.99964,1,0.995,0.99063,0.99964,1,0.995,0.99312,0.15351,0.10337,0.01226,0.12115,0.76564,0.00028928,0.00028928,0.00028928
434,1627.19,0.19521,0.36704,0.17344,0.15583,0.81659,0.99965,1,0.995,0.98984,0.99965,1,0.995,0.99149,0.15245,0.10205,0.01246,0.12082,0.76522,0.00028532,0.00028532,0.00028532
435,1631.01,0.19506,0.39737,0.17674,0.15765,0.81703,0.99948,1,0.995,0.99015,0.99948,1,0.995,0.99154,0.15353,0.10198,0.01148,0.11918,0.76463,0.00028136,0.00028136,0.00028136
436,1634.76,0.19344,0.4067,0.18402,0.15732,0.81906,0.99921,1,0.995,0.98956,0.99921,1,0.995,0.99198,0.15299,0.10024,0.01118,0.11937,0.76365,0.0002774,0.0002774,0.0002774
437,1638.5,0.20127,0.41281,0.17364,0.16121,0.82095,0.99906,1,0.995,0.98998,0.99906,1,0.995,0.99293,0.15163,0.09982,0.01225,0.11989,0.76343,0.00027344,0.00027344,0.00027344
438,1642.26,0.20001,0.39943,0.18724,0.1594,0.82032,0.99939,1,0.995,0.98996,0.99939,1,0.995,0.99313,0.15113,0.09906,0.0115,0.1213,0.76354,0.00026948,0.00026948,0.00026948
